epoch,step,train/loss,val/error_T,val/loss,val/loss_best
362,362,6665.86865234375,,,
363,363,6660.86083984375,,,
364,364,6655.8583984375,,,
365,365,6650.86279296875,,,
366,366,6645.87353515625,,,
367,367,6640.8896484375,,,
368,368,6635.91259765625,,,
369,369,6630.94140625,,,
370,370,6625.97705078125,,,
371,371,6621.01806640625,,,
372,372,6616.0654296875,,,
373,373,6611.119140625,,,
374,374,6606.1787109375,,,
375,375,6601.24462890625,,,
376,376,6596.31591796875,,,
377,377,6591.39501953125,,,
378,378,6586.478515625,,,
379,379,6581.56884765625,,,
380,380,6576.6650390625,,,
381,381,6571.76708984375,,,
382,382,6566.87548828125,,,
383,383,6561.990234375,,,
384,384,6557.11083984375,,,
385,385,6552.23681640625,,,
386,386,6547.369140625,,,
387,387,6542.5078125,,,
388,388,6537.65234375,,,
389,389,6532.802734375,,,
390,390,6527.958984375,,,
391,391,6523.12109375,,,
392,392,6518.28955078125,,,
393,393,6513.46337890625,,,
394,394,6508.64404296875,,,
395,395,6503.830078125,,,
396,396,6499.021484375,,,
397,397,6494.21923828125,,,
398,398,6489.42333984375,,,
399,399,6484.6337890625,,,
400,400,6479.84912109375,,,
401,401,6475.07080078125,,,
402,402,6470.29736328125,,,
403,403,6465.53173828125,,,
404,404,6460.7705078125,,,
405,405,6456.01513671875,,,
406,406,6451.26611328125,,,
407,407,6446.52197265625,,,
408,408,6441.78564453125,,,
409,409,6437.05322265625,,,
410,410,6432.32763671875,,,
411,411,6427.60693359375,,,
412,412,6422.89306640625,,,
413,413,6418.1845703125,,,
414,414,6413.4814453125,,,
415,415,6408.78564453125,,,
416,416,6404.09375,,,
417,417,6399.40869140625,,,
418,418,6394.72802734375,,,
419,419,6390.05419921875,,,
420,420,6385.3857421875,,,
421,421,6380.72314453125,,,
422,422,6376.06640625,,,
423,423,6371.4150390625,,,
424,424,6366.76904296875,,,
425,425,6362.1298828125,,,
426,426,6357.4951171875,,,
427,427,6352.8671875,,,
428,428,6348.2451171875,,,
429,429,6343.6279296875,,,
430,430,6339.0166015625,,,
431,431,6334.41064453125,,,
432,432,6329.81005859375,,,
433,433,6325.2158203125,,,
434,434,6320.62646484375,,,
435,435,6316.0439453125,,,
436,436,6311.46533203125,,,
437,437,6306.8935546875,,,
438,438,6302.32763671875,,,
439,439,6297.76611328125,,,
440,440,6293.21044921875,,,
441,441,6288.6611328125,,,
442,442,6284.11767578125,,,
443,443,6279.57861328125,,,
444,444,6275.0458984375,,,
445,445,6270.517578125,,,
446,446,6265.99658203125,,,
447,447,6261.47998046875,,,
448,448,6256.96875,,,
449,449,6252.46337890625,,,
450,450,6247.962890625,,,
451,451,6243.46875,,,
452,452,6238.97998046875,,,
453,453,6234.4970703125,,,
454,454,6230.0185546875,,,
455,455,6225.546875,,,
456,456,6221.07958984375,,,
457,457,6216.6181640625,,,
458,458,6212.16162109375,,,
459,459,6207.7119140625,,,
460,460,6203.2666015625,,,
461,461,6198.8271484375,,,
462,462,6194.392578125,,,
463,463,6189.9638671875,,,
464,464,6185.5400390625,,,
465,465,6181.1220703125,,,
466,466,6176.708984375,,,
467,467,6172.3017578125,,,
468,468,6167.89990234375,,,
469,469,6163.50390625,,,
470,470,6159.1123046875,,,
471,471,6154.7265625,,,
472,472,6150.3466796875,,,
473,473,6145.9716796875,,,
474,474,6141.60205078125,,,
475,475,6137.2373046875,,,
476,476,6132.87890625,,,
477,477,6128.525390625,,,
478,478,6124.17724609375,,,
479,479,6119.83349609375,,,
480,480,6115.49658203125,,,
481,481,6111.1640625,,,
482,482,6106.83740234375,,,
483,483,6102.515625,,,
484,484,6098.19873046875,,,
485,485,6093.8876953125,,,
486,486,6089.58203125,,,
487,487,6085.28125,,,
488,488,6080.986328125,,,
489,489,6076.69580078125,,,
490,490,6072.4111328125,,,
491,491,6068.13134765625,,,
492,492,6063.85693359375,,,
493,493,6059.58837890625,,,
494,494,6055.32421875,,,
495,495,6051.0654296875,,,
496,496,6046.81201171875,,,
497,497,6042.564453125,,,
498,498,6038.3212890625,,,
499,499,6034.083984375,,,
500,500,6029.85107421875,,,
501,501,6025.6240234375,,,
502,502,6021.4013671875,,,
503,503,6017.1845703125,,,
504,504,6012.97314453125,,,
505,505,6008.76611328125,,,
506,506,6004.564453125,,,
507,507,6000.3681640625,,,
508,508,5996.17724609375,,,
509,509,5991.99072265625,,,
510,510,5987.8095703125,,,
511,511,5983.6337890625,,,
512,512,5979.46337890625,,,
513,513,5975.2978515625,,,
514,514,5971.13720703125,,,
515,515,5966.98193359375,,,
516,516,5962.83251953125,,,
517,517,5958.6865234375,,,
518,518,5954.54638671875,,,
519,519,5950.41162109375,,,
520,520,5946.28125,,,
521,521,5942.1572265625,,,
522,522,5938.03759765625,,,
523,523,5933.92236328125,,,
524,524,5929.8134765625,,,
525,525,5925.708984375,,,
526,526,5921.609375,,,
527,527,5917.51513671875,,,
528,528,5913.4248046875,,,
529,529,5909.3408203125,,,
530,530,5905.26220703125,,,
531,531,5901.1875,,,
532,532,5897.1181640625,,,
533,533,5893.0537109375,,,
534,534,5888.99462890625,,,
535,535,5884.9404296875,,,
536,536,5880.89111328125,,,
537,537,5876.84619140625,,,
538,538,5872.8076171875,,,
539,539,5868.7724609375,,,
540,540,5864.744140625,,,
541,541,5860.7197265625,,,
542,542,5856.69970703125,,,
543,543,5852.68505859375,,,
544,544,5848.67578125,,,
545,545,5844.6708984375,,,
546,546,5840.671875,,,
547,547,5836.6767578125,,,
548,548,5832.68701171875,,,
549,549,5828.70263671875,,,
550,550,5824.72265625,,,
551,551,5820.74755859375,,,
552,552,5816.77734375,,,
553,553,5812.8125,,,
554,554,5808.85205078125,,,
555,555,5804.896484375,,,
556,556,5800.9462890625,,,
557,557,5797.0,,,
558,558,5793.0595703125,,,
559,559,5789.12451171875,,,
560,560,5785.19287109375,,,
561,561,5781.2666015625,,,
562,562,5777.34619140625,,,
563,563,5773.4287109375,,,
564,564,5769.51806640625,,,
565,565,5765.61083984375,,,
566,566,5761.70947265625,,,
567,567,5757.81201171875,,,
568,568,5753.919921875,,,
569,569,5750.03271484375,,,
570,570,5746.14990234375,,,
571,571,5742.27294921875,,,
572,572,5738.39990234375,,,
573,573,5734.53125,,,
574,574,5730.66796875,,,
575,575,5726.8095703125,,,
576,576,5722.95556640625,,,
577,577,5719.107421875,,,
578,578,5715.26220703125,,,
579,579,5711.423828125,,,
580,580,5707.58935546875,,,
581,581,5703.75830078125,,,
582,582,5699.93408203125,,,
583,583,5696.11328125,,,
584,584,5692.29833984375,,,
585,585,5688.48681640625,,,
586,586,5684.68115234375,,,
587,587,5680.87939453125,,,
588,588,5677.08349609375,,,
589,589,5673.2919921875,,,
590,590,5669.50439453125,,,
591,591,5665.72216796875,,,
592,592,5661.9443359375,,,
593,593,5658.17138671875,,,
594,594,5654.40283203125,,,
595,595,5650.63916015625,,,
596,596,5646.8798828125,,,
597,597,5643.126953125,,,
598,598,5639.376953125,,,
599,599,5635.6318359375,,,
600,600,5631.89208984375,,,
601,601,5628.15673828125,,,
602,602,5624.42578125,,,
603,603,5620.69970703125,,,
604,604,5616.9775390625,,,
605,605,5613.26025390625,,,
606,606,5609.548828125,,,
607,607,5605.84130859375,,,
608,608,5602.13818359375,,,
609,609,5598.4404296875,,,
610,610,5594.74658203125,,,
611,611,5591.05810546875,,,
612,612,5587.37255859375,,,
613,613,5583.693359375,,,
614,614,5580.017578125,,,
615,615,5576.34765625,,,
616,616,5572.681640625,,,
617,617,5569.02001953125,,,
618,618,5565.36279296875,,,
619,619,5561.7109375,,,
620,620,5558.0634765625,,,
621,621,5554.42041015625,,,
622,622,5550.783203125,,,
623,623,5547.14892578125,,,
624,624,5543.51904296875,,,
625,625,5539.89453125,,,
626,626,5536.27392578125,,,
627,627,5532.658203125,,,
628,628,5529.04736328125,,,
629,629,5525.44091796875,,,
630,630,5521.8388671875,,,
631,631,5518.2412109375,,,
632,632,5514.64794921875,,,
633,633,5511.06005859375,,,
634,634,5507.47607421875,,,
635,635,5503.89697265625,,,
636,636,5500.32177734375,,,
637,637,5496.7509765625,,,
638,638,5493.185546875,,,
639,639,5489.6240234375,,,
640,640,5486.06689453125,,,
641,641,5482.51513671875,,,
642,642,5478.96728515625,,,
643,643,5475.42431640625,,,
644,644,5471.8857421875,,,
645,645,5468.3505859375,,,
646,646,5464.82080078125,,,
647,647,5461.294921875,,,
648,648,5457.77392578125,,,
649,649,5454.25732421875,,,
650,650,5450.74560546875,,,
651,651,5447.23779296875,,,
652,652,5443.73486328125,,,
653,653,5440.23583984375,,,
654,654,5436.74072265625,,,
655,655,5433.25146484375,,,
656,656,5429.765625,,,
657,657,5426.28515625,,,
658,658,5422.80810546875,,,
659,659,5419.3359375,,,
660,660,5415.86767578125,,,
661,661,5412.404296875,,,
662,662,5408.9453125,,,
663,663,5405.4912109375,,,
664,664,5402.04052734375,,,
665,665,5398.59423828125,,,
666,666,5395.1533203125,,,
667,667,5391.71630859375,,,
668,668,5388.283203125,,,
669,669,5384.8544921875,,,
670,670,5381.4306640625,,,
671,671,5378.0107421875,,,
672,672,5374.595703125,,,
673,673,5371.185546875,,,
674,674,5367.7783203125,,,
675,675,5364.3759765625,,,
676,676,5360.97802734375,,,
677,677,5357.5849609375,,,
678,678,5354.19580078125,,,
679,679,5350.81103515625,,,
680,680,5347.42919921875,,,
681,681,5344.0546875,,,
682,682,5340.681640625,,,
683,683,5337.31396484375,,,
684,684,5333.951171875,,,
685,685,5330.59228515625,,,
686,686,5327.2373046875,,,
687,687,5323.88671875,,,
688,688,5320.54052734375,,,
689,689,5317.19873046875,,,
690,690,5313.861328125,,,
691,691,5310.52783203125,,,
692,692,5307.19921875,,,
693,693,5303.8740234375,,,
694,694,5300.5537109375,,,
695,695,5297.23779296875,,,
696,696,5293.92578125,,,
697,697,5290.61767578125,,,
698,698,5287.31494140625,,,
699,699,5284.01513671875,,,
700,700,5280.72021484375,,,
701,701,5277.4296875,,,
702,702,5274.1435546875,,,
703,703,5270.861328125,,,
704,704,5267.5830078125,,,
705,705,5264.30859375,,,
706,706,5261.03955078125,,,
707,707,5257.7744140625,,,
708,708,5254.51318359375,,,
709,709,5251.25634765625,,,
710,710,5248.00390625,,,
711,711,5244.7548828125,,,
712,712,5241.5107421875,,,
713,713,5238.27001953125,,,
714,714,5235.0341796875,,,
715,715,5231.802734375,,,
716,716,5228.57470703125,,,
717,717,5225.35107421875,,,
718,718,5222.1328125,,,
719,719,5218.9169921875,,,
720,720,5215.70654296875,,,
721,721,5212.49951171875,,,
722,722,5209.296875,,,
723,723,5206.09814453125,,,
724,724,5202.90380859375,,,
725,725,5199.71337890625,,,
726,726,5196.52783203125,,,
727,727,5193.34619140625,,,
728,728,5190.16796875,,,
729,729,5186.99462890625,,,
730,730,5183.82470703125,,,
731,731,5180.6591796875,,,
732,732,5177.498046875,,,
733,733,5174.3408203125,,,
734,734,5171.18798828125,,,
735,735,5168.0390625,,,
736,736,5164.8935546875,,,
737,737,5161.75341796875,,,
738,738,5158.61669921875,,,
739,739,5155.484375,,,
740,740,5152.35546875,,,
741,741,5149.23095703125,,,
742,742,5146.11083984375,,,
743,743,5142.99462890625,,,
744,744,5139.8818359375,,,
745,745,5136.77392578125,,,
746,746,5133.669921875,,,
747,747,5130.5703125,,,
748,748,5127.4736328125,,,
749,749,5124.3818359375,,,
750,750,5121.2939453125,,,
751,751,5118.20947265625,,,
752,752,5115.130859375,,,
753,753,5112.0546875,,,
754,754,5108.982421875,,,
755,755,5105.9150390625,,,
756,756,5102.8515625,,,
757,757,5099.791015625,,,
758,758,5096.73583984375,,,
759,759,5093.6845703125,,,
760,760,5090.63671875,,,
761,761,5087.5927734375,,,
762,762,5084.55322265625,,,
763,763,5081.51806640625,,,
764,764,5078.486328125,,,
765,765,5075.45849609375,,,
766,766,5072.43505859375,,,
767,767,5069.41552734375,,,
768,768,5066.39892578125,,,
769,769,5063.3876953125,,,
770,770,5060.37939453125,,,
771,771,5057.37548828125,,,
772,772,5054.3759765625,,,
773,773,5051.3798828125,,,
774,774,5048.3876953125,,,
775,775,5045.3994140625,,,
776,776,5042.41552734375,,,
777,777,5039.43603515625,,,
778,778,5036.45947265625,,,
779,779,5033.4873046875,,,
780,780,5030.51953125,,,
781,781,5027.5546875,,,
782,782,5024.59423828125,,,
783,783,5021.63720703125,,,
784,784,5018.68505859375,,,
785,785,5015.73583984375,,,
786,786,5012.79150390625,,,
787,787,5009.8505859375,,,
788,788,5006.91357421875,,,
789,789,5003.98046875,,,
790,790,5001.05078125,,,
791,791,4998.12548828125,,,
792,792,4995.2041015625,,,
793,793,4992.28662109375,,,
794,794,4989.373046875,,,
795,795,4986.46337890625,,,
796,796,4983.5576171875,,,
797,797,4980.6552734375,,,
798,798,4977.75732421875,,,
799,799,4974.86279296875,,,
800,800,4971.97216796875,,,
801,801,4969.0859375,,,
802,802,4966.203125,,,
803,803,4963.32421875,,,
804,804,4960.44921875,,,
805,805,4957.57763671875,,,
806,806,4954.71044921875,,,
807,807,4951.8466796875,,,
808,808,4948.98779296875,,,
809,809,4946.13134765625,,,
810,810,4943.279296875,,,
811,811,4940.4306640625,,,
812,812,4937.58642578125,,,
813,813,4934.74560546875,,,
814,814,4931.9091796875,,,
815,815,4929.076171875,,,
816,816,4926.2470703125,,,
817,817,4923.42138671875,,,
818,818,4920.599609375,,,
819,819,4917.7822265625,,,
820,820,4914.9677734375,,,
821,821,4912.15771484375,,,
822,822,4909.35107421875,,,
823,823,4906.54833984375,,,
824,824,4903.7490234375,,,
825,825,4900.95361328125,,,
826,826,4898.1630859375,,,
827,827,4895.375,,,
828,828,4892.59130859375,,,
829,829,4889.81103515625,,,
830,830,4887.0341796875,,,
831,831,4884.26220703125,,,
832,832,4881.4931640625,,,
833,833,4878.7275390625,,,
834,834,4875.96630859375,,,
835,835,4873.20849609375,,,
836,836,4870.4541015625,,,
837,837,4867.7041015625,,,
838,838,4864.9580078125,,,
839,839,4862.21484375,,,
840,840,4859.4755859375,,,
841,841,4856.740234375,,,
842,842,4854.0087890625,,,
843,843,4851.28076171875,,,
844,844,4848.556640625,,,
845,845,4845.83544921875,,,
846,846,4843.11865234375,,,
847,847,4840.40478515625,,,
848,848,4837.69580078125,,,
849,849,4834.9892578125,,,
850,850,4832.2880859375,,,
851,851,4829.58935546875,,,
852,852,4826.89453125,,,
853,853,4824.203125,,,
854,854,4821.51611328125,,,
855,855,4818.83203125,,,
856,856,4816.15185546875,,,
857,857,4813.47509765625,,,
858,858,4810.80224609375,,,
859,859,4808.13330078125,,,
860,860,4805.4677734375,,,
861,861,4802.80615234375,,,
862,862,4800.1474609375,,,
863,863,4797.49267578125,,,
864,864,4794.84130859375,,,
865,865,4792.19384765625,,,
866,866,4789.55029296875,,,
867,867,4786.91015625,,,
868,868,4784.27392578125,,,
869,869,4781.640625,,,
870,870,4779.01171875,,,
871,871,4776.3857421875,,,
872,872,4773.763671875,,,
873,873,4771.14453125,,,
874,874,4768.53076171875,,,
875,875,4765.91845703125,,,
876,876,4763.31103515625,,,
877,877,4760.70654296875,,,
878,878,4758.1064453125,,,
879,879,4755.5087890625,,,
880,880,4752.91552734375,,,
881,881,4750.3251953125,,,
882,882,4747.73974609375,,,
883,883,4745.15673828125,,,
884,884,4742.578125,,,
885,885,4740.00244140625,,,
886,886,4737.43017578125,,,
887,887,4734.861328125,,,
888,888,4732.29638671875,,,
889,889,4729.73486328125,,,
890,890,4727.1767578125,,,
891,891,4724.62353515625,,,
892,892,4722.072265625,,,
893,893,4719.52490234375,,,
894,894,4716.9814453125,,,
895,895,4714.4404296875,,,
896,896,4711.90478515625,,,
897,897,4709.37060546875,,,
898,898,4706.841796875,,,
899,899,4704.31494140625,,,
900,900,4701.7919921875,,,
901,901,4699.27294921875,,,
902,902,4696.7578125,,,
903,903,4694.24560546875,,,
904,904,4691.7373046875,,,
905,905,4689.232421875,,,
906,906,4686.72998046875,,,
907,907,4684.2314453125,,,
908,908,4681.7373046875,,,
909,909,4679.24560546875,,,
910,910,4676.75732421875,,,
911,911,4674.2734375,,,
912,912,4671.79248046875,,,
913,913,4669.31494140625,,,
914,914,4666.84130859375,,,
915,915,4664.37109375,,,
916,916,4661.90380859375,,,
917,917,4659.4404296875,,,
918,918,4656.97998046875,,,
919,919,4654.52294921875,,,
920,920,4652.0703125,,,
921,921,4649.62060546875,,,
922,922,4647.17333984375,,,
923,923,4644.73095703125,,,
924,924,4642.291015625,,,
925,925,4639.85595703125,,,
926,926,4637.4228515625,,,
927,927,4634.99365234375,,,
928,928,4632.56787109375,,,
929,929,4630.14501953125,,,
930,930,4627.7265625,,,
931,931,4625.31005859375,,,
932,932,4622.89794921875,,,
933,933,4620.4892578125,,,
934,934,4618.08447265625,,,
935,935,4615.68212890625,,,
936,936,4613.283203125,,,
937,937,4610.8876953125,,,
938,938,4608.49560546875,,,
939,939,4606.10693359375,,,
940,940,4603.72216796875,,,
941,941,4601.33984375,,,
942,942,4598.9619140625,,,
943,943,4596.58642578125,,,
944,944,4594.21533203125,,,
945,945,4591.8466796875,,,
946,946,4589.4814453125,,,
947,947,4587.1201171875,,,
948,948,4584.76171875,,,
